id,mssubclass,mszoning,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,roofstyle,exterior2nd,masvnrtype,masvnrarea,extercond,foundation,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,heatingqc,centralair,electrical,1stflrsf,grlivarea,bedroomabvgr,kitchenabvgr,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagequal,garagecond,paveddrive,wooddecksf,fence,saletype,saleprice,houseage,yearsafterremod,totalfullbaths,totalhalfbaths,pool,porch
402,20,RL,9000,4,Lvl,FR2,1,NAmes,0,1Fam,1Story,4,7,Gable,2,None,0.0,4,CBlock,3,1,5,240.0,1,0.0,624.0,4,1,1,864,864,3,1,Typ,0,0,Detchd,1,576.0,3,3,Y,200,2,0,130000,38.58333333333326,3.5833333333332575,1.0,0.0,0,0
1592,120,RM,4500,4,Lvl,FR2,1,Mitchel,0,TwnhsE,1Story,6,5,Hip,2,BrkFace,197.0,3,PConc,3,1,6,864.0,1,0.0,325.0,5,1,1,1189,1189,2,1,Typ,0,0,Attchd,2,392.0,3,3,Y,0,0,0,160500,11.333333333333258,11.333333333333258,3.0,0.0,0,1
2409,120,RL,6373,4,Lvl,Inside,1,NridgHt,0,TwnhsE,1Story,9,5,Hip,4,BrkFace,572.0,3,PConc,4,1,6,415.0,1,0.0,1251.0,5,1,1,1666,1666,2,1,Typ,1,4,Attchd,2,575.0,3,3,Y,228,0,1,310090,0.5,0.5,3.0,0.0,0,1
539,20,RL,10083,4,Lvl,Inside,1,SawyerW,0,1Fam,1Story,7,5,Gable,2,None,0.0,3,PConc,3,1,6,833.0,1,0.0,343.0,5,1,1,1200,1200,2,1,Typ,0,0,Attchd,2,555.0,3,3,Y,0,0,0,184900,6.6666666666667425,6.6666666666667425,3.0,0.0,0,1
1940,20,RL,13300,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,7,Hip,1,None,0.0,3,CBlock,3,1,3,377.0,1,0.0,551.0,3,1,1,928,928,2,1,Typ,0,0,Attchd,1,252.0,3,3,Y,261,0,0,132000,51.5,7.5,1.0,0.0,0,1
588,20,RL,9600,4,Lvl,Inside,1,NWAmes,0,1Fam,1Story,5,5,Gable,1,BrkFace,128.0,3,CBlock,3,2,5,553.0,3,147.0,588.0,3,1,1,1336,1336,3,1,Typ,1,2,Attchd,2,502.0,3,3,Y,312,0,0,163000,40.66666666666674,40.66666666666674,2.0,1.0,0,1
96,160,FV,3215,4,Lvl,Inside,1,Somerst,0,TwnhsE,2Story,7,5,Gable,4,BrkFace,120.0,3,PConc,3,3,6,280.0,1,0.0,320.0,5,1,1,600,1200,2,1,Typ,0,0,Detchd,2,480.0,3,3,Y,0,0,0,155000,6.3333333333332575,6.3333333333332575,2.0,1.0,0,1
1187,80,RL,11104,3,Lvl,Inside,1,NWAmes,0,1Fam,SLvl,6,6,Gable,4,None,0.0,3,CBlock,3,3,6,828.0,1,0.0,599.0,4,1,1,1427,1427,4,1,Typ,0,0,Attchd,2,516.0,3,3,Y,0,0,0,183000,39.41666666666674,39.41666666666674,2.0,1.0,0,1
2154,60,RL,15295,1,Lvl,Corner,1,CollgCr,0,1Fam,2Story,7,5,Gable,2,BrkFace,254.0,3,PConc,3,2,6,762.0,1,0.0,98.0,5,1,1,1212,1992,3,1,Min2,2,3,Attchd,2,608.0,3,3,Y,225,0,0,211000,11.5,5.5,3.0,1.0,0,1
550,60,RL,9109,4,Lvl,Inside,1,SawyerW,0,1Fam,2Story,7,5,Gable,2,None,0.0,3,PConc,3,1,2,36.0,6,596.0,122.0,5,1,1,754,1540,3,1,Typ,0,0,Attchd,2,495.0,3,3,Y,140,0,0,184000,15.833333333333258,15.833333333333258,3.0,1.0,0,1
811,90,RL,7018,4,Bnk,Inside,1,SawyerW,0,Duplex,1Story,5,5,Gable,1,None,0.0,3,Slab,0,0,0,0.0,0,0.0,0.0,3,1,1,1535,1535,4,2,Typ,0,0,Attchd,1,400.0,3,3,Y,0,4,0,118858,30.5,30.5,2.0,0.0,0,0
124,80,RL,14112,3,Lvl,Corner,1,NAmes,0,1Fam,SLvl,5,7,Hip,1,BrkFace,86.0,3,PConc,3,3,6,1014.0,1,0.0,138.0,3,1,1,1152,1152,3,1,Typ,1,4,Attchd,2,484.0,3,3,Y,227,0,0,180500,46.33333333333326,46.33333333333326,2.0,0.0,0,0
1836,120,FV,3523,3,Lvl,Inside,1,Somerst,0,TwnhsE,1Story,8,5,Gable,2,Stone,30.0,3,PConc,3,1,6,60.0,1,0.0,1081.0,5,1,1,1151,1151,2,1,Typ,0,0,Attchd,3,484.0,3,3,Y,0,0,1,166000,1.1666666666667425,0.16666666666674246,3.0,0.0,0,1
779,80,RL,15312,4,Lvl,Inside,1,Sawyer,0,1Fam,SLvl,6,5,Hip,1,BrkFace,54.0,3,CBlock,3,3,4,588.0,1,0.0,550.0,5,1,1,1138,1138,3,1,Typ,1,3,Attchd,2,480.0,3,3,Y,0,3,0,148000,49.25,49.25,1.0,1.0,0,1
1886,20,RL,7450,3,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,5,Hip,1,None,0.0,3,CBlock,3,1,3,438.0,2,206.0,250.0,4,1,1,1074,1074,2,1,Min1,1,4,Detchd,1,396.0,3,3,Y,0,2,0,124000,51.08333333333326,51.08333333333326,1.0,0.0,0,1
1724,120,RL,7313,4,Lvl,Inside,1,NridgHt,0,TwnhsE,1Story,9,5,Hip,4,BrkFace,246.0,3,PConc,3,1,6,1153.0,1,0.0,408.0,5,1,1,1561,1561,2,1,Typ,1,4,Attchd,3,556.0,3,3,Y,203,0,0,277500,2.6666666666667425,2.6666666666667425,3.0,0.0,0,1
2450,60,RL,10019,3,Lvl,Inside,1,NoRidge,0,1Fam,2Story,8,5,Hip,2,BrkFace,397.0,3,PConc,3,1,5,527.0,1,0.0,815.0,5,1,1,1358,2726,4,1,Typ,1,5,Attchd,2,725.0,3,3,Y,307,0,0,350000,11.5,11.5,2.0,1.0,0,1
1013,20,RL,15401,3,HLS,CulDSac,1,StoneBr,0,1Fam,1Story,9,5,Hip,2,BrkFace,296.0,3,PConc,3,4,6,1337.0,1,0.0,547.0,5,1,1,1884,1884,2,1,Typ,1,4,Attchd,3,670.0,3,3,Y,214,0,0,387000,4.75,4.75,3.0,0.0,0,1
2084,30,RL,9098,3,Lvl,Inside,1,Edwards,0,1Fam,1Story,4,7,Gable,1,None,0.0,3,BrkTil,3,2,5,348.0,1,0.0,180.0,5,1,1,605,605,2,1,Typ,0,0,NA,0,0.0,0,0,N,0,0,0,86000,87.58333333333326,5.5833333333332575,2.0,0.0,0,1
1184,20,RL,16280,4,Lvl,Inside,1,Veenker,0,1Fam,1Story,8,9,Gable,2,None,0.0,5,CBlock,5,2,6,1044.0,3,382.0,0.0,5,1,1,1671,1671,3,1,Typ,1,4,Attchd,2,550.0,3,3,Y,280,2,0,290000,32.41666666666674,1.4166666666667425,4.0,0.0,0,1
728,30,C (all),9392,4,Lvl,Corner,1,IDOTRR,0,1Fam,1Story,3,3,Mansard,6,None,0.0,2,CBlock,3,1,1,0.0,1,0.0,245.0,3,0,1,797,797,2,1,Typ,0,0,NA,0,0.0,0,0,N,0,0,0,44000,109.75,59.75,1.0,0.0,0,1
950,60,RL,12209,3,Lvl,CulDSac,1,Mitchel,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,5,690.0,1,0.0,114.0,5,1,1,804,1961,3,1,Typ,1,3,BuiltIn,3,560.0,3,3,Y,125,0,0,215000,8.5,7.5,3.0,1.0,0,1
2524,190,RL,13110,3,Lvl,Corner,1,NWAmes,0,2fmCon,1Story,5,6,Gable,1,BrkFace,144.0,3,CBlock,3,1,6,962.0,1,0.0,191.0,5,1,1,1193,1193,2,1,Typ,0,0,Attchd,3,501.0,3,3,Y,140,3,0,146500,34.58333333333326,34.58333333333326,3.0,0.0,0,1
2513,160,FV,2651,4,Lvl,FR2,1,Somerst,0,Twnhs,2Story,7,5,Gable,4,None,0.0,3,PConc,3,1,6,641.0,1,0.0,32.0,5,1,1,673,1382,3,1,Typ,0,0,Detchd,1,490.0,3,3,Y,153,0,0,165000,6.3333333333332575,6.3333333333332575,3.0,1.0,0,1
2028,50,RM,8520,4,Lvl,Inside,1,OldTown,0,1Fam,1.5Fin,6,7,Gable,6,None,0.0,4,BrkTil,3,1,3,168.0,2,546.0,0.0,3,0,1,1664,2526,5,1,Typ,1,4,Detchd,1,216.0,3,3,Y,88,2,0,136000,91.66666666666674,57.66666666666674,2.0,0.0,0,1
2309,20,RL,39384,3,Low,CulDSac,3,NAmes,0,1Fam,1Story,6,6,Gable,1,Stone,902.0,3,CBlock,3,4,5,1110.0,1,0.0,595.0,5,1,1,1390,1390,1,1,Min1,2,4,Attchd,1,550.0,3,3,Y,0,0,0,252000,49.83333333333326,49.83333333333326,2.0,1.0,0,1
51,160,RL,2628,4,Lvl,Inside,1,NridgHt,0,Twnhs,2Story,7,5,Gable,1,Stone,106.0,3,PConc,3,1,1,0.0,1,0.0,764.0,5,1,1,764,1626,2,1,Typ,0,0,BuiltIn,2,474.0,3,3,Y,0,0,0,175500,7.5,7.5,2.0,1.0,0,1
699,70,RM,6406,4,Lvl,Inside,1,OldTown,0,1Fam,2Story,5,6,Gable,1,None,0.0,3,BrkTil,3,1,5,421.0,1,0.0,269.0,3,1,0,868,1558,3,1,Typ,1,4,Detchd,1,400.0,3,3,Y,0,3,0,150000,70.83333333333326,59.83333333333326,1.0,1.0,0,1
1881,20,RL,12342,3,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,5,Hip,1,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,978.0,3,1,1,1422,1422,3,1,Min1,1,3,Attchd,2,286.0,3,3,Y,0,2,0,139900,47.66666666666674,29.666666666666742,1.0,0.0,0,1
1345,50,RM,6240,4,Lvl,Inside,1,BrkSide,0,1Fam,1.5Fin,5,7,Gable,4,None,0.0,3,PConc,3,1,1,0.0,1,0.0,1078.0,3,1,1,1128,1573,3,1,Typ,1,4,Detchd,1,360.0,3,3,P,0,0,0,162900,78.5,16.5,2.0,0.0,0,0
166,20,RL,10000,3,Lvl,Corner,1,NAmes,0,1Fam,1Story,6,6,Hip,1,BrkFace,261.0,3,CBlock,3,1,1,0.0,1,0.0,1116.0,3,1,1,1116,1116,3,1,Typ,0,0,Attchd,1,440.0,3,3,Y,0,0,0,160000,48.16666666666674,48.16666666666674,1.0,1.0,0,1
781,20,RL,9000,4,Lvl,Corner,1,Sawyer,0,1Fam,1Story,2,2,Gable,1,None,0.0,3,Slab,0,0,0,0.0,0,0.0,0.0,2,0,1,660,660,2,1,Min2,0,0,NA,0,0.0,0,0,N,0,0,0,63900,62.5,59.5,1.0,0.0,0,1
379,20,RL,11088,4,Lvl,Inside,1,NWAmes,0,1Fam,1Story,6,5,Gable,1,BrkFace,144.0,3,PConc,3,1,5,832.0,1,0.0,308.0,4,1,1,1707,1707,3,1,Typ,1,3,Attchd,3,479.0,3,3,Y,0,0,0,184000,31.416666666666742,11.416666666666742,2.0,0.0,0,0
2818,20,RL,17755,4,Lvl,Inside,1,Edwards,0,1Fam,1Story,5,4,Gable,1,BrkFace,132.0,3,CBlock,3,1,4,176.0,1,0.0,1290.0,3,1,1,1466,1466,3,1,Typ,2,4,Attchd,3,528.0,3,3,Y,0,0,0,149900,47.91666666666674,47.91666666666674,1.0,1.0,0,1
1168,120,FV,4765,3,Lvl,Inside,1,Somerst,0,TwnhsE,1Story,9,5,Hip,4,BrkFace,260.0,3,PConc,3,3,6,1027.0,1,0.0,587.0,5,1,1,1638,1638,2,1,Typ,1,3,Attchd,3,495.0,3,3,Y,230,0,0,300000,8.583333333333258,8.583333333333258,3.0,0.0,0,1
1396,190,RL,10532,4,Lvl,Corner,1,ClearCr,0,1Fam,1Story,5,3,Flat,1,Stone,275.0,3,CBlock,3,2,3,988.0,1,0.0,0.0,4,1,1,1721,1721,3,1,Mod,2,3,Basment,1,626.0,3,3,Y,50,0,0,145000,49.0,49.0,3.0,0.0,0,1
838,60,RL,15426,3,Lvl,Inside,1,CollgCr,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,6,821.0,1,0.0,107.0,5,1,1,928,1764,3,1,Typ,0,0,Attchd,2,470.0,3,3,Y,276,3,0,231500,12.666666666666742,12.666666666666742,3.0,1.0,0,1
1492,30,RL,13907,4,Lvl,Inside,1,Edwards,0,1Fam,1Story,5,6,Gable,1,None,0.0,3,CBlock,3,1,4,290.0,1,0.0,706.0,5,1,1,996,996,3,1,Typ,1,4,NA,0,0.0,0,0,Y,144,0,0,108000,68.58333333333326,39.58333333333326,2.0,0.0,0,0
637,20,RL,8750,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,5,Gable,3,None,0.0,3,CBlock,3,1,3,435.0,4,202.0,565.0,3,1,1,1202,1202,3,1,Typ,0,0,Attchd,2,304.0,3,3,Y,0,2,0,120000,53.91666666666674,53.91666666666674,1.0,1.0,0,1
1826,20,RL,9945,3,Lvl,Inside,1,Sawyer,0,1Fam,1Story,5,5,Hip,1,BrkFace,57.0,3,CBlock,3,1,3,827.0,1,0.0,161.0,3,1,1,988,988,3,1,Typ,0,0,Detchd,1,572.0,3,3,Y,0,0,0,128500,46.83333333333326,46.83333333333326,2.0,0.0,0,0
173,30,RM,8960,4,Lvl,Inside,1,OldTown,0,1Fam,1Story,5,6,Gable,1,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,1008.0,4,1,0,1028,1028,2,1,Typ,1,4,Detchd,1,360.0,3,3,Y,0,0,0,115000,83.25,60.25,1.0,0.0,0,1
715,50,RM,3500,4,Lvl,Inside,1,OldTown,0,1Fam,1.5Fin,5,7,Gable,6,None,0.0,3,CBlock,3,1,2,312.0,1,0.0,408.0,3,1,1,720,1284,2,1,Typ,0,0,Detchd,1,240.0,3,3,Y,0,1,0,110000,62.33333333333326,59.33333333333326,1.0,1.0,0,1
1183,60,RL,24572,3,Lvl,CulDSac,1,Veenker,0,1Fam,2Story,9,3,Mansard,1,BrkFace,1050.0,4,CBlock,3,1,6,410.0,1,0.0,584.0,3,1,1,1599,2944,3,1,Typ,1,4,Attchd,2,864.0,3,3,Y,140,0,0,150000,31.5,31.5,2.0,2.0,0,1
2433,60,RL,9056,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,8,5,Gable,2,None,0.0,3,PConc,4,3,1,0.0,1,0.0,707.0,5,1,1,707,1414,3,1,Typ,1,4,Attchd,3,403.0,3,3,Y,100,0,0,178000,2.8333333333332575,2.8333333333332575,2.0,1.0,0,1
2866,70,RL,12320,3,HLS,Inside,1,Crawfor,0,1Fam,2Story,7,7,Gable,1,None,0.0,3,BrkTil,3,1,1,0.0,1,0.0,637.0,5,1,1,959,1609,3,1,Typ,2,4,2Types,1,579.0,3,3,Y,0,2,0,199500,74.41666666666674,16.416666666666742,1.0,1.0,0,1
2311,60,RL,8238,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,6,700.0,1,0.0,113.0,5,1,1,813,1525,3,1,Typ,1,3,Attchd,3,400.0,3,3,Y,421,0,0,183500,9.416666666666742,8.416666666666742,3.0,1.0,0,1
1551,80,RM,6000,4,Lvl,Inside,1,IDOTRR,0,1Fam,SLvl,5,5,Hip,1,None,0.0,3,CBlock,3,2,3,257.0,1,0.0,367.0,5,1,1,1092,1656,3,1,Mod,1,1,Attchd,1,288.0,3,3,Y,0,3,0,126000,41.58333333333326,41.58333333333326,1.0,1.0,0,1
1049,120,RL,2529,4,Lvl,Inside,1,NPkVill,0,Twnhs,1Story,7,6,Gable,3,None,0.0,3,CBlock,3,1,5,378.0,1,0.0,677.0,2,1,1,1055,1055,2,1,Typ,0,0,Attchd,1,440.0,3,3,Y,0,0,0,148500,31.75,31.75,2.0,0.0,0,1
657,60,RL,10800,4,Lvl,Inside,1,OldTown,0,1Fam,2Story,5,7,Gable,2,None,0.0,4,BrkTil,3,1,1,0.0,1,0.0,676.0,5,1,1,676,1352,4,1,Typ,0,0,Detchd,1,720.0,3,3,Y,187,0,0,149000,70.66666666666674,3.6666666666667425,2.0,1.0,0,1
414,160,RL,2349,4,Lvl,Inside,1,NPkVill,0,Twnhs,2Story,6,5,Gable,3,None,0.0,3,CBlock,3,1,5,389.0,1,0.0,466.0,3,1,1,855,1456,3,1,Typ,1,3,Attchd,1,440.0,3,3,Y,0,0,0,137900,32.41666666666674,32.41666666666674,2.0,1.0,0,1
1181,120,RL,10846,3,Lvl,CulDSac,1,Veenker,0,TwnhsE,1Story,8,5,Gable,3,None,0.0,3,PConc,3,4,6,1619.0,1,0.0,100.0,5,1,1,1719,1719,1,1,Typ,2,4,Attchd,3,473.0,3,3,Y,122,0,0,324000,15.416666666666742,15.416666666666742,3.0,1.0,0,1
1514,30,RL,5604,4,Lvl,Inside,1,Edwards,0,1Fam,1Story,5,6,Gable,6,None,0.0,3,CBlock,3,1,3,468.0,1,0.0,396.0,3,0,0,864,864,2,1,Typ,0,0,NA,0,0.0,0,0,Y,0,0,0,98000,83.33333333333326,58.33333333333326,2.0,0.0,0,1
1040,160,RM,1680,4,Lvl,Inside,1,BrDale,0,Twnhs,2Story,6,5,Gable,1,BrkFace,359.0,3,CBlock,3,1,2,458.0,1,0.0,25.0,3,1,1,483,987,2,1,Typ,0,0,Detchd,1,264.0,3,3,Y,52,0,0,103400,35.16666666666674,35.16666666666674,1.0,2.0,0,0
216,50,RL,6342,4,Lvl,Inside,1,Sawyer,0,1Fam,1.5Fin,5,8,Gable,2,None,0.0,4,CBlock,3,1,1,0.0,1,0.0,780.0,4,0,1,780,1020,2,1,Typ,0,0,NA,0,0.0,0,0,N,0,0,0,94000,135.41666666666674,14.416666666666742,1.0,0.0,0,1
1720,120,RL,4590,4,Lvl,Inside,1,NridgHt,0,Twnhs,1Story,8,5,Gable,2,Stone,108.0,3,PConc,4,2,6,24.0,1,0.0,1530.0,5,1,1,1554,1554,2,1,Typ,1,4,Attchd,2,627.0,3,3,Y,156,0,0,209500,1.6666666666667425,1.6666666666667425,2.0,0.0,0,1
2331,60,RL,18062,3,HLS,CulDSac,1,StoneBr,0,1Fam,2Story,10,5,Hip,5,BrkFace,662.0,3,PConc,3,4,1,0.0,1,0.0,1528.0,5,1,1,1528,3390,5,1,Typ,1,5,BuiltIn,3,758.0,3,3,Y,204,0,1,545224,0.75,0.75,3.0,1.0,0,1
204,70,RM,12900,4,Lvl,Inside,1,OldTown,0,1Fam,2Story,6,8,Gable,1,None,0.0,4,PConc,3,1,1,0.0,1,0.0,780.0,5,1,1,780,1560,3,1,Typ,0,0,NA,0,0.0,0,0,N,344,0,0,159900,98.41666666666674,1.4166666666667425,1.0,1.0,0,1
19,20,RL,19138,4,Lvl,Corner,1,Gilbert,0,1Fam,1Story,4,5,Gable,2,None,0.0,3,CBlock,3,1,2,120.0,1,0.0,744.0,5,1,1,864,864,2,1,Typ,0,0,Detchd,1,400.0,3,3,Y,0,0,0,141000,59.5,59.5,1.0,0.0,0,0
2438,60,RL,8658,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,5,732.0,1,0.0,250.0,5,1,1,1008,1889,3,1,Typ,1,3,Attchd,3,431.0,3,3,Y,0,0,0,215000,6.3333333333332575,6.3333333333332575,2.0,1.0,0,0
89,20,RL,6897,3,Lvl,Corner,1,Sawyer,0,1Fam,1Story,5,8,Gable,1,None,0.0,4,CBlock,3,1,5,659.0,1,0.0,381.0,5,1,1,1040,1040,3,1,Typ,0,0,Detchd,1,260.0,3,3,Y,0,0,0,127000,48.33333333333326,0.33333333333325754,2.0,1.0,0,1
240,20,RL,9525,4,Lvl,Inside,1,Edwards,0,1Fam,1Story,5,7,Gable,1,None,0.0,3,CBlock,3,3,4,954.0,1,0.0,218.0,3,1,1,1172,1172,3,1,Typ,0,0,Attchd,3,366.0,3,3,Y,240,0,0,128000,56.5,12.5,2.0,0.0,0,0
105,20,FV,12853,3,Lvl,Inside,1,Somerst,0,1Fam,1Story,8,5,Gable,5,None,0.0,3,PConc,1,1,6,1032.0,1,0.0,610.0,5,1,1,1418,1418,1,1,Typ,1,4,Attchd,2,852.0,3,3,Y,160,0,1,267916,0.33333333333325754,0.33333333333325754,2.0,1.0,0,1
2020,50,RM,6240,4,Lvl,Inside,1,BrkSide,0,1Fam,1.5Fin,6,6,Gable,1,None,0.0,3,BrkTil,2,1,2,425.0,1,0.0,459.0,3,1,0,959,1367,3,1,Typ,1,4,Detchd,1,560.0,3,3,Y,0,0,0,127500,76.91666666666674,57.91666666666674,1.0,0.0,0,1
888,85,RL,7301,4,Lvl,Corner,1,Edwards,0,1Fam,SFoyer,7,5,Gable,1,BrkFace,500.0,3,Slab,0,0,0,0.0,0,0.0,0.0,5,1,1,495,1922,4,1,Typ,1,5,BuiltIn,2,672.0,3,3,Y,0,0,0,198500,6.5833333333332575,6.5833333333332575,3.0,0.0,0,1
1019,20,RL,12090,3,Lvl,Inside,1,NWAmes,0,1Fam,1Story,6,6,Gable,4,BrkFace,210.0,4,CBlock,3,1,6,588.0,2,228.0,606.0,3,1,1,1422,1422,3,1,Typ,1,3,Attchd,3,576.0,3,3,Y,276,4,0,175500,27.5,27.5,2.0,0.0,0,0
2132,60,RL,8826,4,Lvl,Inside,1,CollgCr,0,1Fam,2Story,7,5,Gable,2,BrkFace,144.0,3,PConc,3,1,6,841.0,1,0.0,144.0,5,1,1,985,1842,3,1,Typ,1,3,Attchd,3,486.0,3,3,Y,193,0,0,217500,7.5833333333332575,7.5833333333332575,3.0,1.0,0,1
203,50,RM,8094,4,Lvl,Inside,1,OldTown,0,1Fam,1.5Fin,4,5,Gable,4,None,0.0,2,CBlock,3,1,1,0.0,1,0.0,888.0,5,1,1,888,1962,4,1,Typ,1,3,Detchd,1,572.0,3,3,Y,160,4,0,149500,95.5,60.5,1.0,1.0,0,1
420,20,RL,10710,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,7,Hip,1,BrkFace,165.0,3,PConc,3,1,4,644.0,1,0.0,220.0,5,1,1,1120,1120,3,1,Typ,1,3,Attchd,2,656.0,3,3,Y,0,0,0,148800,43.58333333333326,5.5833333333332575,1.0,1.0,0,1
2333,60,RL,16056,3,Lvl,Inside,1,StoneBr,0,1Fam,2Story,9,5,Hip,5,Stone,208.0,3,PConc,3,3,6,240.0,1,0.0,1752.0,5,1,1,1992,2868,4,1,Typ,1,4,BuiltIn,3,716.0,3,3,Y,214,0,1,556581,1.5833333333332575,0.5833333333332575,3.0,1.0,0,1
632,20,RL,8400,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,6,3,Hip,3,None,0.0,3,CBlock,3,1,5,189.0,3,661.0,628.0,4,1,1,1478,1478,3,1,Typ,2,4,Attchd,2,442.0,3,3,Y,114,0,0,156500,52.5,52.5,2.0,1.0,0,1
2800,60,RL,11250,4,Lvl,Corner,1,CollgCr,0,1Fam,2Story,7,5,Gable,2,None,0.0,4,PConc,4,3,6,685.0,1,0.0,245.0,5,1,1,950,1995,4,1,Typ,1,3,Attchd,2,610.0,3,3,Y,275,0,0,237000,11.583333333333258,10.583333333333258,3.0,1.0,0,1
1885,20,RL,7535,3,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,7,Gable,4,None,0.0,3,CBlock,3,1,4,111.0,2,279.0,522.0,2,1,1,912,912,2,1,Typ,0,0,Attchd,3,297.0,3,3,Y,12,1,0,120000,49.5,22.5,1.0,1.0,0,1
1734,20,RL,12216,3,Lvl,Corner,1,Gilbert,0,1Fam,1Story,6,5,Gable,2,None,0.0,3,PConc,3,3,6,918.0,1,0.0,408.0,5,1,1,1326,1326,3,1,Typ,0,0,Attchd,3,388.0,3,3,Y,120,0,0,203000,2.5,2.5,3.0,0.0,0,1
2327,120,RL,3701,3,Lvl,Inside,1,StoneBr,0,TwnhsE,1Story,8,5,Gable,1,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,1191.0,3,1,1,1204,1204,2,1,Typ,0,0,Attchd,2,461.0,3,3,Y,120,0,0,130000,19.666666666666742,19.666666666666742,2.0,0.0,0,1
1282,60,RL,9760,4,Lvl,Inside,2,NAmes,0,1Fam,2Story,6,6,Gable,1,BrkFace,360.0,3,CBlock,3,4,6,674.0,2,106.0,0.0,3,1,1,798,1611,4,1,Typ,0,0,Attchd,2,442.0,3,3,Y,328,0,0,167900,44.5,44.5,2.0,1.0,0,1
2688,190,RL,9873,4,Lvl,Inside,1,BrkSide,0,2fmCon,1Story,4,5,Gable,1,BrkFace,160.0,3,CBlock,3,3,5,789.0,1,0.0,171.0,3,0,1,960,960,3,1,Typ,0,0,Detchd,1,576.0,3,3,Y,0,0,0,129000,36.41666666666674,36.41666666666674,2.0,0.0,0,1
2581,20,RL,10011,3,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,6,Gable,1,BrkFace,64.0,3,CBlock,3,1,4,360.0,1,0.0,710.0,3,1,1,1236,1236,2,1,Min1,1,2,Attchd,1,447.0,3,3,Y,0,3,0,134450,49.41666666666674,10.416666666666742,1.0,1.0,0,0
2067,30,RL,25339,4,Lvl,Inside,1,Sawyer,0,1Fam,1Story,5,7,Gable,1,None,0.0,4,BrkTil,3,1,1,0.0,1,0.0,816.0,5,1,1,1416,1416,3,1,Typ,0,0,Attchd,1,576.0,3,3,N,0,0,0,112000,89.66666666666674,0.6666666666667425,2.0,0.0,0,1
2115,60,RL,8883,3,Lvl,Inside,1,SawyerW,0,1Fam,2Story,7,5,Gable,1,BrkFace,360.0,3,PConc,3,1,6,608.0,2,321.0,0.0,5,1,1,946,1873,3,1,Typ,1,3,Attchd,2,619.0,3,3,Y,108,4,0,207000,19.416666666666742,19.416666666666742,3.0,1.0,0,1
754,90,RM,3000,4,Bnk,Inside,1,OldTown,0,Duplex,2Story,5,1,Hip,4,None,0.0,3,BrkTil,2,1,1,0.0,1,0.0,1040.0,3,0,1,1088,2128,4,2,Sev,0,0,NA,0,0.0,0,0,Y,0,0,0,62500,87.75,59.75,2.0,0.0,0,1
1079,160,RL,2448,4,Lvl,Inside,1,NridgHt,0,Twnhs,2Story,7,5,Gable,1,Stone,106.0,3,PConc,3,1,6,573.0,1,0.0,191.0,5,1,1,764,1626,2,1,Typ,0,0,BuiltIn,2,474.0,3,3,Y,0,0,0,154000,5.8333333333332575,4.8333333333332575,3.0,1.0,0,1
2615,20,RL,7100,3,Lvl,Corner,1,NAmes,0,1Fam,1Story,5,7,Gable,1,None,0.0,3,CBlock,3,1,6,708.0,1,0.0,108.0,3,1,0,816,816,2,1,Typ,0,0,Detchd,1,308.0,3,3,Y,0,0,0,129900,49.58333333333326,49.58333333333326,2.0,0.0,0,0
329,160,RM,2592,4,Lvl,Inside,1,MeadowV,0,TwnhsE,2Story,5,3,Gable,5,None,0.0,3,CBlock,3,1,3,129.0,4,232.0,175.0,3,1,1,536,1112,3,1,Typ,0,0,Attchd,1,336.0,3,3,Y,182,0,0,85000,34.33333333333326,34.33333333333326,1.0,1.0,0,0
1320,50,RM,5700,4,Lvl,Inside,1,OldTown,0,1Fam,1.5Fin,7,7,Gable,1,None,0.0,3,PConc,3,1,1,0.0,1,0.0,572.0,3,1,1,572,1111,2,1,Typ,1,4,Detchd,1,288.0,3,3,Y,0,0,0,116900,82.66666666666674,58.66666666666674,1.0,0.0,0,1
